date,home,region,city
1998-04-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-20,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-21,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-22,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-23,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-24,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-25,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-26,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-27,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-28,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-29,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-04-30,"Garmisch-Partenkirchen, DE",Switzerland,"Lugano, Switzerland"
1998-05-01,"Garmisch-Partenkirchen, DE",Switzerland,"Lugano, Switzerland"
1998-05-02,"Garmisch-Partenkirchen, DE",Switzerland,"Lugano, Switzerland"
1998-05-03,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-04,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-05,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-06,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-07,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-08,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-09,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-10,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-11,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-12,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-13,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-14,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-15,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-16,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-20,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-21,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-22,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-23,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-24,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-25,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-26,"Garmisch-Partenkirchen, DE",Germany,"Munich, Germany"
1998-05-27,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-28,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-29,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-30,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-05-31,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-01,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-02,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-03,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-04,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-05,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-06,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-07,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-08,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-09,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-10,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-11,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-12,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-13,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-14,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-15,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-16,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-20,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-21,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-22,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-23,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-24,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-25,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-26,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-27,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-28,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-29,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-06-30,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-01,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-02,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-03,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-04,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-05,"Garmisch-Partenkirchen, DE",Italy,"Siena, Italy"
1998-07-06,"Garmisch-Partenkirchen, DE",Italy,"San Gimignano, Italy"
1998-07-07,"Garmisch-Partenkirchen, DE",Italy,"San Gimignano, Italy"
1998-07-08,"Garmisch-Partenkirchen, DE",Italy,"Rome, Italy"
1998-07-09,"Garmisch-Partenkirchen, DE",Italy,"Rome, Italy"
1998-07-10,"Garmisch-Partenkirchen, DE",Italy,"Rome, Italy"
1998-07-11,"Garmisch-Partenkirchen, DE",Italy,"Venice, Italy"
1998-07-12,"Garmisch-Partenkirchen, DE",Italy,"Venice, Italy"
1998-07-13,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-14,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-15,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-16,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-20,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-21,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-22,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-23,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-24,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-25,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-26,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-27,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-28,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-29,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-30,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-07-31,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-01,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-02,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-03,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-04,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-05,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-06,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-07,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-08,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-09,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-10,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-11,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-12,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-13,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-14,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-15,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-16,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-20,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-21,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-22,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-23,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-24,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-25,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-26,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-27,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-28,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-29,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-30,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-08-31,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-01,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-02,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-03,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-04,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-05,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-06,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-07,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-08,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-09,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-10,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-11,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-12,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-13,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-14,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-15,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-16,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-20,"Garmisch-Partenkirchen, DE",Germany,"Munich, Germany"
1998-09-21,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-22,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-23,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-24,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-25,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-26,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-27,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-28,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-29,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-09-30,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-01,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-02,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-03,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-04,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-05,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-06,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-07,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-08,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-09,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-10,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-11,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-12,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-13,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-14,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-15,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-16,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-20,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-21,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-22,"Garmisch-Partenkirchen, DE",Germany,"Rotenburg, Germany"
1998-10-23,"Garmisch-Partenkirchen, DE",Germany,"Rotenburg, Germany"
1998-10-24,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-25,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-26,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-27,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-28,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-29,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-30,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-10-31,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-01,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-02,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-03,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-04,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-05,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-06,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-07,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-08,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-09,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-10,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-11,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-12,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-13,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-14,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-15,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-16,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-20,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-21,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-22,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-23,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-24,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-25,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-26,"Garmisch-Partenkirchen, DE",Germany,"Munich, Germany"
1998-11-27,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-28,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-29,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-11-30,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-01,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-02,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-03,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-04,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-05,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-06,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-07,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-08,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-09,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-10,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-11,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-12,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-13,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-14,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-15,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-16,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-17,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-18,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-19,"Garmisch-Partenkirchen, DE",Germany,"Garmisch-Partenkirchen, Germany"
1998-12-20,None,Ohio,"Columbus, Ohio"
1998-12-21,None,Ohio,"Columbus, Ohio"
1998-12-22,None,Ohio,"Columbus, Ohio"
1998-12-23,None,Tennessee,"Smithville, Tennessee"
1998-12-24,None,Tennessee,"Smithville, Tennessee"
1998-12-25,None,Tennessee,"Smithville, Tennessee"
1998-12-26,None,Ohio,"Springfield, Ohio"
1998-12-27,None,Ohio,"Springfield, Ohio"
1998-12-28,None,Ohio,"Springfield, Ohio"
1998-12-29,None,Ohio,"Springfield, Ohio"
1998-12-30,None,Ohio,"Columbus, Ohio"
1998-12-31,None,Ohio,"Columbus, Ohio"
1999-01-01,None,Ohio,"Columbus, Ohio"
1999-01-02,None,Ohio,"Columbus, Ohio"
1999-01-03,None,Ohio,"Columbus, Ohio"
1999-01-04,"Columbus, OH",Ohio,"Columbus, Ohio"
1999-01-05,"Columbus, OH",Ohio,"Columbus, Ohio"
1999-01-06,"Columbus, OH",Ohio,"Columbus, Ohio"
1999-01-07,"Columbus, OH",Ohio,"Columbus, Ohio"
1999-01-08,"Columbus, OH",Ohio,"Columbus, Ohio"
1999-01-09,"Columbus, OH",Ohio,"Columbus, Ohio"
1999-01-10,"Columbus, OH",Ohio,"Columbus, Ohio"
1999-01-11,"Columbus, OH",Ohio,"Columbus, Ohio"
