5131,Saturday,06/18/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5132,Sunday,06/19/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5133,Monday,06/20/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5134,Tuesday,06/21/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5135,Wednesday,06/22/2011,"Carlisle, PA",District of Columbia,Washington,St. Pats Class trip,
5136,Thursday,06/23/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5137,Friday,06/24/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5138,Saturday,06/25/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5139,Sunday,06/26/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5140,Monday,06/27/2011,"Carlisle, PA",Ohio,Springfield,,
5141,Tuesday,06/28/2011,"Carlisle, PA",Ohio,Springfield,,
5142,Wednesday,06/29/2011,"Carlisle, PA",Ohio,Springfield,,
5143,Thursday,06/30/2011,"Carlisle, PA",Michigan,Reading,,
5144,Friday,07/01/2011,"Carlisle, PA",Michigan,Reading,,
5145,Saturday,07/02/2011,"Carlisle, PA",Michigan,Reading,,
5146,Sunday,07/03/2011,"Carlisle, PA",Michigan,Reading,,
5147,Monday,07/04/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5148,Tuesday,07/05/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5149,Wednesday,07/06/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5150,Thursday,07/07/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5151,Friday,07/08/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5152,Saturday,07/09/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5153,Sunday,07/10/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5154,Monday,07/11/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5155,Tuesday,07/12/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5156,Wednesday,07/13/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5157,Thursday,07/14/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5158,Friday,07/15/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5159,Saturday,07/16/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5160,Sunday,07/17/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5161,Monday,07/18/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5162,Tuesday,07/19/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5163,Wednesday,07/20/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5164,Thursday,07/21/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5165,Friday,07/22/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5166,Saturday,07/23/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5167,Sunday,07/24/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5168,Monday,07/25/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5169,Tuesday,07/26/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5170,Wednesday,07/27/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5171,Thursday,07/28/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5172,Friday,07/29/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5173,Saturday,07/30/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5174,Sunday,07/31/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5175,Monday,08/01/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5176,Tuesday,08/02/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5177,Wednesday,08/03/2011,"Carlisle, PA",Michigan,Reading,confirmed,
5178,Thursday,08/04/2011,"Carlisle, PA",Michigan,Reading,,
5179,Friday,08/05/2011,"Carlisle, PA",Michigan,Reading,,
5180,Saturday,08/06/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5181,Sunday,08/07/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5182,Monday,08/08/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5183,Tuesday,08/09/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5184,Wednesday,08/10/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5185,Thursday,08/11/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5186,Friday,08/12/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5187,Saturday,08/13/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5188,Sunday,08/14/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5189,Monday,08/15/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5190,Tuesday,08/16/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5191,Wednesday,08/17/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5192,Thursday,08/18/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5193,Friday,08/19/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5194,Saturday,08/20/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5195,Sunday,08/21/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5196,Monday,08/22/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5197,Tuesday,08/23/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5198,Wednesday,08/24/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5199,Thursday,08/25/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5200,Friday,08/26/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5201,Saturday,08/27/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5202,Sunday,08/28/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5203,Monday,08/29/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5204,Tuesday,08/30/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5205,Wednesday,08/31/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5206,Thursday,09/01/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5207,Friday,09/02/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5208,Saturday,09/03/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5209,Sunday,09/04/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5210,Monday,09/05/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5211,Tuesday,09/06/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5212,Wednesday,09/07/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5213,Thursday,09/08/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5214,Friday,09/09/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5215,Saturday,09/10/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5216,Sunday,09/11/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5217,Monday,09/12/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5218,Tuesday,09/13/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5219,Wednesday,09/14/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5220,Thursday,09/15/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5221,Friday,09/16/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5222,Saturday,09/17/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5223,Sunday,09/18/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5224,Monday,09/19/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5225,Tuesday,09/20/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5226,Wednesday,09/21/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5227,Thursday,09/22/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5228,Friday,09/23/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5229,Saturday,09/24/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5230,Sunday,09/25/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5231,Monday,09/26/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5232,Tuesday,09/27/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5233,Wednesday,09/28/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5234,Thursday,09/29/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5235,Friday,09/30/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5236,Saturday,10/01/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5237,Sunday,10/02/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5238,Monday,10/03/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5239,Tuesday,10/04/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5240,Wednesday,10/05/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5241,Thursday,10/06/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5242,Friday,10/07/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5243,Saturday,10/08/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5244,Sunday,10/09/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5245,Monday,10/10/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5246,Tuesday,10/11/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5247,Wednesday,10/12/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5248,Thursday,10/13/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5249,Friday,10/14/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5250,Saturday,10/15/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5251,Sunday,10/16/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5252,Monday,10/17/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5253,Tuesday,10/18/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5254,Wednesday,10/19/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5255,Thursday,10/20/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5256,Friday,10/21/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5257,Saturday,10/22/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5258,Sunday,10/23/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5259,Monday,10/24/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5260,Tuesday,10/25/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5261,Wednesday,10/26/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5262,Thursday,10/27/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5263,Friday,10/28/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5264,Saturday,10/29/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5265,Sunday,10/30/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5266,Monday,10/31/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5267,Tuesday,11/01/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5268,Wednesday,11/02/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5269,Thursday,11/03/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5270,Friday,11/04/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5271,Saturday,11/05/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5272,Sunday,11/06/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5273,Monday,11/07/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5274,Tuesday,11/08/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5275,Wednesday,11/09/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5276,Thursday,11/10/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5277,Friday,11/11/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5278,Saturday,11/12/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5279,Sunday,11/13/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5280,Monday,11/14/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5281,Tuesday,11/15/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5282,Wednesday,11/16/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5283,Thursday,11/17/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5284,Friday,11/18/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5285,Saturday,11/19/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5286,Sunday,11/20/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5287,Monday,11/21/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5288,Tuesday,11/22/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5289,Wednesday,11/23/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5290,Thursday,11/24/2011,"Carlisle, PA",Ohio,Springfield,Thanksgiving,
5291,Friday,11/25/2011,"Carlisle, PA",Ohio,Springfield,,
5292,Saturday,11/26/2011,"Carlisle, PA",Ohio,Springfield,,
5293,Sunday,11/27/2011,"Carlisle, PA",Ohio,Springfield,,
5294,Monday,11/28/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5295,Tuesday,11/29/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5296,Wednesday,11/30/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5297,Thursday,12/01/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5298,Friday,12/02/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5299,Saturday,12/03/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5300,Sunday,12/04/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5301,Monday,12/05/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5302,Tuesday,12/06/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5303,Wednesday,12/07/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5304,Thursday,12/08/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5305,Friday,12/09/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5306,Saturday,12/10/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5307,Sunday,12/11/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5308,Monday,12/12/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5309,Tuesday,12/13/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5310,Wednesday,12/14/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5311,Thursday,12/15/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5312,Friday,12/16/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5313,Saturday,12/17/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5314,Sunday,12/18/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5315,Monday,12/19/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5316,Tuesday,12/20/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5317,Wednesday,12/21/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5318,Thursday,12/22/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5319,Friday,12/23/2011,"Carlisle, PA",Tennessee,Crossville,,
5320,Saturday,12/24/2011,"Carlisle, PA",Tennessee,Crossville,,
5321,Sunday,12/25/2011,"Carlisle, PA",Tennessee,Crossville,,
5322,Monday,12/26/2011,"Carlisle, PA",Tennessee,Crossville,,
5323,Tuesday,12/27/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5324,Wednesday,12/28/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5325,Thursday,12/29/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5326,Friday,12/30/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5327,Saturday,12/31/2011,"Carlisle, PA",Pennsylvania,Carlisle,,
5328,Sunday,01/01/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5329,Monday,01/02/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5330,Tuesday,01/03/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5331,Wednesday,01/04/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5332,Thursday,01/05/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5333,Friday,01/06/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5334,Saturday,01/07/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5335,Sunday,01/08/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5336,Monday,01/09/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5337,Tuesday,01/10/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5338,Wednesday,01/11/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5339,Thursday,01/12/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5340,Friday,01/13/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5341,Saturday,01/14/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5342,Sunday,01/15/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5343,Monday,01/16/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5344,Tuesday,01/17/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5345,Wednesday,01/18/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5346,Thursday,01/19/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5347,Friday,01/20/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5348,Saturday,01/21/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5349,Sunday,01/22/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5350,Monday,01/23/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5351,Tuesday,01/24/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5352,Wednesday,01/25/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5353,Thursday,01/26/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5354,Friday,01/27/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5355,Saturday,01/28/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5356,Sunday,01/29/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5357,Monday,01/30/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5358,Tuesday,01/31/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5359,Wednesday,02/01/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5360,Thursday,02/02/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5361,Friday,02/03/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5362,Saturday,02/04/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5363,Sunday,02/05/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5364,Monday,02/06/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5365,Tuesday,02/07/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5366,Wednesday,02/08/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5367,Thursday,02/09/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5368,Friday,02/10/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5369,Saturday,02/11/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5370,Sunday,02/12/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5371,Monday,02/13/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5372,Tuesday,02/14/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5373,Wednesday,02/15/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5374,Thursday,02/16/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5375,Friday,02/17/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5376,Saturday,02/18/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5377,Sunday,02/19/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5378,Monday,02/20/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5379,Tuesday,02/21/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5380,Wednesday,02/22/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5381,Thursday,02/23/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5382,Friday,02/24/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5383,Saturday,02/25/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5384,Sunday,02/26/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5385,Monday,02/27/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5386,Tuesday,02/28/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5387,Wednesday,02/29/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5388,Thursday,03/01/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5389,Friday,03/02/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5390,Saturday,03/03/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5391,Sunday,03/04/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5392,Monday,03/05/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5393,Tuesday,03/06/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5394,Wednesday,03/07/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5395,Thursday,03/08/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5396,Friday,03/09/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5397,Saturday,03/10/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5398,Sunday,03/11/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5399,Monday,03/12/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5400,Tuesday,03/13/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5401,Wednesday,03/14/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5402,Thursday,03/15/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5403,Friday,03/16/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5404,Saturday,03/17/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5405,Sunday,03/18/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5406,Monday,03/19/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5407,Tuesday,03/20/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5408,Wednesday,03/21/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5409,Thursday,03/22/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5410,Friday,03/23/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5411,Saturday,03/24/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5412,Sunday,03/25/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5413,Monday,03/26/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5414,Tuesday,03/27/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5415,Wednesday,03/28/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5416,Thursday,03/29/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5417,Friday,03/30/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5418,Saturday,03/31/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5419,Sunday,04/01/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5420,Monday,04/02/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5421,Tuesday,04/03/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5422,Wednesday,04/04/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5423,Thursday,04/05/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5424,Friday,04/06/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5425,Saturday,04/07/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5426,Sunday,04/08/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5427,Monday,04/09/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5428,Tuesday,04/10/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5429,Wednesday,04/11/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5430,Thursday,04/12/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5431,Friday,04/13/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5432,Saturday,04/14/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5433,Sunday,04/15/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5434,Monday,04/16/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5435,Tuesday,04/17/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5436,Wednesday,04/18/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5437,Thursday,04/19/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5438,Friday,04/20/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5439,Saturday,04/21/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5440,Sunday,04/22/2012,"Carlisle, PA",Pennsylvania,Carlisle,wests visited us for easter at some point,
5441,Monday,04/23/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5442,Tuesday,04/24/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5443,Wednesday,04/25/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5444,Thursday,04/26/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5445,Friday,04/27/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5446,Saturday,04/28/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5447,Sunday,04/29/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5448,Monday,04/30/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5449,Tuesday,05/01/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5450,Wednesday,05/02/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5451,Thursday,05/03/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5452,Friday,05/04/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5453,Saturday,05/05/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5454,Sunday,05/06/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5455,Monday,05/07/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5456,Tuesday,05/08/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5457,Wednesday,05/09/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5458,Thursday,05/10/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5459,Friday,05/11/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5460,Saturday,05/12/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5461,Sunday,05/13/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5462,Monday,05/14/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5463,Tuesday,05/15/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5464,Wednesday,05/16/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5465,Thursday,05/17/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5466,Friday,05/18/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5467,Saturday,05/19/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5468,Sunday,05/20/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5469,Monday,05/21/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5470,Tuesday,05/22/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5471,Wednesday,05/23/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
5472,Thursday,05/24/2012,"Carlisle, PA",Pennsylvania,Carlisle,,
